pipeline	sample	filter	variant_caller	region	region2	variant_class	TP	FP	FN	RECALL	PRECISION	F1
maketube	SV2_pop1_H10	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV2_pop1_H10	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV2_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	snp	0	699	576	0.0	0.0	0.0
maketube	SV2_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV2_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	indel	0	34	89	0.0	0.0	0.0
maketube	SV2_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV2_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	RAW	freebayes	TOTAL	TOTAL	snp	546	263	21	0.9629629629629629	0.6749072929542645	0.8189351279586137
maketube	SV2_pop1_H1	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	RAW	freebayes	TOTAL	TOTAL	indel	57	39	29	0.6627906976744186	0.59375	0.6282703488372092
maketube	SV2_pop1_H1	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	genotube	freebayes	TOTAL	TOTAL	snp	529	2	38	0.9329805996472663	0.9962335216572504	0.9646070606522583
maketube	SV2_pop1_H1	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	genotube	freebayes	TOTAL	TOTAL	indel	54	35	32	0.627906976744186	0.6067415730337079	0.6173242748889469
maketube	SV2_pop1_H1	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	snp	546	30	21	0.9629629629629629	0.9479166666666666	0.9554398148148148
maketube	SV2_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	indel	57	40	29	0.6627906976744186	0.5876288659793815	0.6252097818269
maketube	SV2_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	RAW	GATK	TOTAL	TOTAL	snp	546	20	21	0.9629629629629629	0.9646643109540636	0.9638136369585133
maketube	SV2_pop1_H1	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	RAW	GATK	TOTAL	TOTAL	indel	57	46	29	0.6627906976744186	0.5533980582524272	0.6080943779634229
maketube	SV2_pop1_H1	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	snp	518	0	49	0.9135802469135802	1.0	0.9567901234567902
maketube	SV2_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	indel	51	36	35	0.5930232558139535	0.5862068965517241	0.5896150761828388
maketube	SV2_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV2_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	RAW	freebayes	TOTAL	TOTAL	snp	547	284	30	0.9480069324090121	0.6582430806257521	0.8031250065173821
maketube	SV3_pop1_H10	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	RAW	freebayes	TOTAL	TOTAL	indel	42	31	19	0.6885245901639344	0.5753424657534246	0.6319335279586795
maketube	SV3_pop1_H10	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	RAW	freebayes	TOTAL	TOTAL	unknown	0	2	0	NA	0.0	NA
maketube	SV3_pop1_H10	genotube	freebayes	TOTAL	TOTAL	snp	516	1	61	0.8942807625649913	0.9980657640232108	0.9461732632941011
maketube	SV3_pop1_H10	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	genotube	freebayes	TOTAL	TOTAL	indel	39	27	22	0.639344262295082	0.5909090909090909	0.6151266766020864
maketube	SV3_pop1_H10	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	snp	547	47	30	0.9480069324090121	0.9208754208754208	0.9344411766422165
maketube	SV3_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	indel	42	30	19	0.6885245901639344	0.5833333333333334	0.6359289617486339
maketube	SV3_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	RAW	GATK	TOTAL	TOTAL	snp	547	36	30	0.9480069324090121	0.9382504288164666	0.9431286806127394
maketube	SV3_pop1_H10	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	RAW	GATK	TOTAL	TOTAL	indel	42	36	19	0.6885245901639344	0.5384615384615384	0.6134930643127364
maketube	SV3_pop1_H10	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	snp	511	1	66	0.8856152512998267	0.998046875	0.9418310631499134
maketube	SV3_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	indel	38	27	23	0.6229508196721312	0.5846153846153846	0.6037831021437579
maketube	SV3_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	RAW	freebayes	TOTAL	TOTAL	snp	546	274	20	0.9646643109540636	0.6658536585365854	0.8152589847453244
maketube	SV3_pop1_H1	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	RAW	freebayes	TOTAL	TOTAL	indel	53	36	24	0.6883116883116883	0.5955056179775281	0.6419086531446082
maketube	SV3_pop1_H1	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	genotube	freebayes	TOTAL	TOTAL	snp	521	0	45	0.9204946996466431	1.0	0.9602473498233215
maketube	SV3_pop1_H1	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	genotube	freebayes	TOTAL	TOTAL	indel	49	29	28	0.6363636363636364	0.6282051282051282	0.6322843822843822
maketube	SV3_pop1_H1	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	snp	547	31	19	0.9664310954063604	0.9463667820069204	0.9563989387066404
maketube	SV3_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	indel	53	37	24	0.6883116883116883	0.5888888888888889	0.6386002886002886
maketube	SV3_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	RAW	GATK	TOTAL	TOTAL	snp	546	27	20	0.9646643109540636	0.9528795811518325	0.958771946052948
maketube	SV3_pop1_H1	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	RAW	GATK	TOTAL	TOTAL	indel	53	40	24	0.6883116883116883	0.5698924731182796	0.629102080714984
maketube	SV3_pop1_H1	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	snp	516	1	50	0.911660777385159	0.9980657640232108	0.9548632707041849
maketube	SV3_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	indel	45	32	32	0.5844155844155844	0.5844155844155844	0.5844155844155844
maketube	SV3_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV3_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	RAW	freebayes	TOTAL	TOTAL	snp	546	289	19	0.9663716814159292	0.6538922155688622	0.8101319484923957
maketube	SV4_pop1_H10	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	RAW	freebayes	TOTAL	TOTAL	indel	59	40	26	0.6941176470588235	0.5959595959595959	0.6450386215092097
maketube	SV4_pop1_H10	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	genotube	freebayes	TOTAL	TOTAL	snp	520	0	45	0.9203539823008849	1.0	0.9601769911504425
maketube	SV4_pop1_H10	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	genotube	freebayes	TOTAL	TOTAL	indel	57	36	28	0.6705882352941176	0.6129032258064516	0.6417457305502846
maketube	SV4_pop1_H10	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	snp	546	29	19	0.9663716814159292	0.9495652173913044	0.9579684494036168
maketube	SV4_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	indel	59	38	26	0.6941176470588235	0.6082474226804123	0.6511825348696179
maketube	SV4_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	RAW	GATK	TOTAL	TOTAL	snp	545	21	20	0.9646017699115044	0.9628975265017667	0.9637496482066356
maketube	SV4_pop1_H10	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	RAW	GATK	TOTAL	TOTAL	indel	59	54	26	0.6941176470588235	0.5221238938053098	0.6081207704320666
maketube	SV4_pop1_H10	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	snp	503	0	62	0.8902654867256637	1.0	0.9451327433628318
maketube	SV4_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	indel	56	36	29	0.6588235294117647	0.6086956521739131	0.6337595907928388
maketube	SV4_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	RAW	freebayes	TOTAL	TOTAL	snp	550	309	22	0.9615384615384616	0.640279394644936	0.8009089280916988
maketube	SV4_pop1_H1	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	RAW	freebayes	TOTAL	TOTAL	indel	66	41	26	0.717391304347826	0.616822429906542	0.667106867127184
maketube	SV4_pop1_H1	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	RAW	freebayes	TOTAL	TOTAL	unknown	0	1	0	NA	0.0	NA
maketube	SV4_pop1_H1	genotube	freebayes	TOTAL	TOTAL	snp	528	0	44	0.9230769230769231	1.0	0.9615384615384616
maketube	SV4_pop1_H1	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	genotube	freebayes	TOTAL	TOTAL	indel	66	31	26	0.717391304347826	0.6804123711340206	0.6989018377409233
maketube	SV4_pop1_H1	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	snp	550	34	22	0.9615384615384616	0.9417808219178082	0.9516596417281349
maketube	SV4_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	indel	66	37	26	0.717391304347826	0.6407766990291263	0.6790840016884762
maketube	SV4_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	RAW	GATK	TOTAL	TOTAL	snp	550	24	22	0.9615384615384616	0.9581881533101045	0.959863307424283
maketube	SV4_pop1_H1	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	RAW	GATK	TOTAL	TOTAL	indel	66	48	26	0.717391304347826	0.5789473684210527	0.6481693363844394
maketube	SV4_pop1_H1	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	snp	519	0	53	0.9073426573426573	1.0	0.9536713286713286
maketube	SV4_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	indel	62	30	30	0.6739130434782609	0.6739130434782609	0.6739130434782609
maketube	SV4_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV4_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	RAW	freebayes	TOTAL	TOTAL	snp	440	284	21	0.9544468546637744	0.6077348066298343	0.7810908306468043
maketube	SV5_pop1_H10	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	RAW	freebayes	TOTAL	TOTAL	indel	30	27	16	0.6521739130434783	0.5263157894736842	0.5892448512585813
maketube	SV5_pop1_H10	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	genotube	freebayes	TOTAL	TOTAL	snp	416	0	45	0.9023861171366594	1.0	0.9511930585683297
maketube	SV5_pop1_H10	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	genotube	freebayes	TOTAL	TOTAL	indel	29	24	17	0.6304347826086957	0.5471698113207547	0.5888022969647252
maketube	SV5_pop1_H10	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	snp	440	30	21	0.9544468546637744	0.9361702127659575	0.9453085337148659
maketube	SV5_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	indel	30	27	16	0.6521739130434783	0.5263157894736842	0.5892448512585813
maketube	SV5_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	RAW	GATK	TOTAL	TOTAL	snp	440	22	21	0.9544468546637744	0.9523809523809523	0.9534139035223634
maketube	SV5_pop1_H10	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	RAW	GATK	TOTAL	TOTAL	indel	30	28	16	0.6521739130434783	0.5172413793103449	0.5847076461769116
maketube	SV5_pop1_H10	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	snp	407	0	54	0.8828633405639913	1.0	0.9414316702819956
maketube	SV5_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	indel	28	24	18	0.6086956521739131	0.5384615384615384	0.5735785953177257
maketube	SV5_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	RAW	freebayes	TOTAL	TOTAL	snp	401	275	18	0.9570405727923628	0.5931952662721893	0.775117919532276
maketube	SV5_pop1_H1	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	RAW	freebayes	TOTAL	TOTAL	indel	47	26	14	0.7704918032786885	0.6438356164383562	0.7071637098585224
maketube	SV5_pop1_H1	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	genotube	freebayes	TOTAL	TOTAL	snp	387	0	32	0.9236276849642004	1.0	0.9618138424821002
maketube	SV5_pop1_H1	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	genotube	freebayes	TOTAL	TOTAL	indel	45	24	16	0.7377049180327869	0.6521739130434783	0.6949394155381325
maketube	SV5_pop1_H1	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	snp	401	27	18	0.9570405727923628	0.9369158878504673	0.946978230321415
maketube	SV5_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	indel	47	25	14	0.7704918032786885	0.6527777777777778	0.7116347905282332
maketube	SV5_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	RAW	GATK	TOTAL	TOTAL	snp	401	23	18	0.9570405727923628	0.9457547169811321	0.9513976448867474
maketube	SV5_pop1_H1	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	RAW	GATK	TOTAL	TOTAL	indel	47	27	14	0.7704918032786885	0.6351351351351351	0.7028134692069118
maketube	SV5_pop1_H1	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	snp	382	0	37	0.9116945107398569	1.0	0.9558472553699284
maketube	SV5_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	indel	43	23	18	0.7049180327868853	0.6515151515151515	0.6782165921510184
maketube	SV5_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV5_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	RAW	freebayes	TOTAL	TOTAL	snp	685	308	31	0.9567039106145251	0.6898288016112789	0.823266356112902
maketube	SV6_pop1_H10	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	RAW	freebayes	TOTAL	TOTAL	indel	57	38	24	0.7037037037037037	0.6	0.6518518518518519
maketube	SV6_pop1_H10	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	RAW	freebayes	TOTAL	TOTAL	unknown	0	3	0	NA	0.0	NA
maketube	SV6_pop1_H10	genotube	freebayes	TOTAL	TOTAL	snp	662	0	54	0.9245810055865922	1.0	0.9622905027932961
maketube	SV6_pop1_H10	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	genotube	freebayes	TOTAL	TOTAL	indel	55	34	26	0.6790123456790124	0.6179775280898876	0.6484949368844499
maketube	SV6_pop1_H10	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	snp	686	47	30	0.9581005586592178	0.9358799454297408	0.9469902520444793
maketube	SV6_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	indel	57	36	24	0.7037037037037037	0.6129032258064516	0.6583034647550776
maketube	SV6_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	RAW	GATK	TOTAL	TOTAL	snp	685	39	31	0.9567039106145251	0.9461325966850829	0.9514182536498039
maketube	SV6_pop1_H10	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	RAW	GATK	TOTAL	TOTAL	indel	57	50	24	0.7037037037037037	0.5327102803738317	0.6182069920387677
maketube	SV6_pop1_H10	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	snp	651	1	65	0.909217877094972	0.9984662576687117	0.9538420673818419
maketube	SV6_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	indel	52	34	29	0.6419753086419753	0.6046511627906976	0.6233132357163365
maketube	SV6_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	RAW	freebayes	TOTAL	TOTAL	snp	0	981	700	0.0	0.0	0.0
maketube	SV6_pop1_H1	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	RAW	freebayes	TOTAL	TOTAL	indel	0	38	90	0.0	0.0	0.0
maketube	SV6_pop1_H1	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	RAW	freebayes	TOTAL	TOTAL	unknown	0	1	0	NA	0.0	NA
maketube	SV6_pop1_H1	genotube	freebayes	TOTAL	TOTAL	snp	0	660	700	0.0	0.0	0.0
maketube	SV6_pop1_H1	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	genotube	freebayes	TOTAL	TOTAL	indel	0	35	90	0.0	0.0	0.0
maketube	SV6_pop1_H1	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	snp	0	728	700	0.0	0.0	0.0
maketube	SV6_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	indel	0	38	90	0.0	0.0	0.0
maketube	SV6_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	RAW	GATK	TOTAL	TOTAL	snp	0	719	700	0.0	0.0	0.0
maketube	SV6_pop1_H1	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	RAW	GATK	TOTAL	TOTAL	indel	0	41	90	0.0	0.0	0.0
maketube	SV6_pop1_H1	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	snp	0	651	700	0.0	0.0	0.0
maketube	SV6_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
